"BAD","LOAN","MORTDUE","VALUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC"
"1","10200","48670","90444","HomeImp","Other","","1","1","89.3554748778785","","7","39.1510472901357"
"1","10300","70147","122124","HomeImp","Other","1","0","0","58.8956858945323","0","7","57.9950186230778"
"1","10300","39893","55000","DebtCon","Other","1.5","0","1","99.4333333333333","2","32",""
"1","10400","51200","76125","DebtCon","Other","12","0","0","132.366666666667","0","16",""
"1","10700","55043","68609","DebtCon","Other","2","0","0","46.2721759554356","1","17","25.4488445320022"
"1","10700","122000","148000","DebtCon","ProfExe","0.7","0","0","165.333333333333","7","29",""
"1","10700","34000","49756","HomeImp","Other","0.9","1","0","230.3","8","8",""
"1","11000","54100","70438","DebtCon","Self","2","3","1","115.6","1","25",""
"1","11000","53700","68000","DebtCon","Mgr","6","0","0","101.5","0","13",""
"1","11200","114000","139200","DebtCon","Mgr","5","0","0","213.566666666667","1","36",""
"1","11300","56602","71500","DebtCon","Office","11","2","1","52.8","12","20",""
"1","11700","54085","68239","HomeImp","Other","2","1","2","8.05526507685179","3","15","32.0126585821727"
"1","11700","62400","78000","DebtCon","Office","20","0","0","216.066666666667","2","24",""
"1","11800","67678","108092","HomeImp","ProfExe","13","0","7","126.658231614636","0","36","37.1626896870475"
"1","11900","108763","128780","DebtCon","Office","8","0","0","60.3779329027192","3","21","49.4181143776877"
"1","12000","50581","70171","HomeImp","Other","","0","2","206.319233804958","1","12","29.8431366693848"
"1","12000","","","HomeImp","Other","19","0","8","195.833333333333","0","13",""
"1","12000","74265","91000","HomeImp","Other","7","1","0","137","0","3",""
"1","12300","48238","66603","HomeImp","Office","6","0","1","80.3889829399589","1","11","40.019104549619"
"1","12300","73099","84250","DebtCon","ProfExe","4","","","","","","40.2222831436537"
"1","12400","94000","112000","DebtCon","Mgr","4","0","0","","0","0",""
"1","12600","68800","86000","DebtCon","Mgr","3","2","1","202.866666666667","8","26",""
"1","12600","41169.82","57000","DebtCon","Other","5.5","1","0","98.4333333333333","10","18",""
"1","12600","86785","110400","DebtCon","Other","0.7","1","","89.0666666666667","2","27",""
"1","12600","48983","65000","DebtCon","Other","5","1","0","58.7","7","23",""
"1","12800","40932","72172","DebtCon","Other","20","0","0","162.044010394215","0","16","37.518365749865"
"1","12800","54151","83828","DebtCon","Other","13","0","0","132.160269890449","0","16","23.4774262843921"
"1","12900","29891","76571","HomeImp","Other","2","0","0","29.0586702340646","3","11","31.4585005292802"
"1","13000","64499","86000","HomeImp","Other","1","0","0","109.4","0","19",""
"1","13000","70000","90704","DebtCon","Other","15","0","3","142.166666666667","0","37",""
"1","13000","36223","","DebtCon","Other","9","1","0","132.866666666667","0","14",""
"1","13000","177000","200000","DebtCon","Mgr","3","0","2","195.833333333333","1","50",""
"1","13000","60000","86400","DebtCon","Other","12","0","2","149.166666666667","0","28",""
"1","13400","111000","131000","DebtCon","ProfExe","14","0","0","165.333333333333","2","26",""
"1","13500","65000","","DebtCon","ProfExe","14","0","2","105.5","4","34",""
"1","13500","80223","108491","DebtCon","ProfExe","4","0","4","127.8","2","27",""
"1","13700","74147","92427","DebtCon","Other","7","0","3","181.305799782163","0","33","39.2724663427856"
"1","13900","51653","85578","DebtCon","Other","13","0","0","90.2730794323757","0","7","41.6933772234821"
"1","14000","49207","70525","DebtCon","Office","3","3","3","205.966666666667","2","51",""
"1","14500","149000","","DebtCon","ProfExe","25","0","2","384.5","0","71",""
"1","14900","54359","78408","DebtCon","Self","4","3","0","129.967755587717","0","24","3.01614145143709"
"1","14900","57557","80611","DebtCon","Other","12","0","0","103.106504543963","0","7","39.8408753478298"
"1","15000","4734","55500","HomeImp","Other","24","2","0","14.6","1","1",""
"1","15000","45000","68250","DebtCon","Other","7","0","1","55.9666666666667","0","4",""
"1","15000","37000","58488","HomeImp","Other","2","0","0","266.933333333333","0","48",""
"1","15000","40772","62025","HomeImp","Other","","0","1","120.6","2","19",""
"1","15000","106239","135942","DebtCon","ProfExe","19.5","0","1","9.1","2","24",""
"1","15000","89200","114750","DebtCon","ProfExe","11","0","0","114.6","0","27",""
"1","15000","33000","","","","0.9","7","5","144.866666666667","0","20",""
"1","15000","6124","35000","HomeImp","Other","1.5","1","0","91.2666666666667","0","5",""
"1","15000","","26100","DebtCon","Other","1.6","0","1","105.466666666667","17","20",""
"1","15000","16400","205950","DebtCon","Mgr","10","8","3","135.933333333333","11","42",""
"1","15000","166000","182175","DebtCon","","3.5","4","0","74.0666666666667","2","14",""
"1","15000","54000","72865","DebtCon","Office","2.9","0","1","145.1","1","15",""
"1","15300","78375","108175","HomeImp","Other","6","1","0","82.104836481305","0","20","22.5032491599504"
"1","15800","74815","89721","DebtCon","Mgr","16","0","0","","0","0","37.9845046275922"
"1","15900","89500","104200","DebtCon","ProfExe","15","0","3","183.633333333333","0","37",""
"1","16000","69322","106189","HomeImp","ProfExe","2","1","1","238.4","0","31",""
"1","16200","83448","135447","DebtCon","Mgr","17","0","5","129.780131637167","9","19","45.5544154825315"
"1","16500","65900","87000","DebtCon","Other","26","0","3","109.566666666667","5","35",""
"1","16500","67000","109500","DebtCon","Mgr","2","4","0","217.1","2","24",""
"1","16800","44983","65000","DebtCon","Sales","4","2","1","77.0333333333333","6","43",""
"1","16800","113021","146222","","Mgr","5","3","2","123.893419740912","2","65","62.5593078227384"
"1","17200","62108","","DebtCon","Office","21","0","0","174.396134536698","1","21","34.5389253739728"
"1","17300","73000","95000","DebtCon","Other","5","2","1","90.3","6","30",""
"1","17500","68000","133015","DebtCon","Office","19","1","1","177.5","5","21",""
"1","18000","48724","72654","DebtCon","Other","7","0","0","62.0886059578202","0","4","31.5702989212239"
"1","18000","114000","147140","DebtCon","Other","5","0","0","122.733333333333","2","13",""
"1","18200","139000","171350","DebtCon","Other","0.1","0","1","102.5","7","18",""
"1","18400","72718","98065","DebtCon","Other","8","0","0","119.057817129327","0","19","35.3641284331233"
"1","18400","116228","148722","DebtCon","Other","1","0","0","159.169234662653","2","25","38.0797618216042"
"1","18600","64248","82690","DebtCon","Mgr","0","1","0","89.1890054692623","0","23","53.8482198870826"
"1","18600","51936","75278","DebtCon","ProfExe","3","0","0","199.801754236057","0","21","36.9956458422801"
"1","18700","39441","71345","DebtCon","Other","11","0","4","132.836757520107","0","13","27.6916481582409"
"1","18800","67666","167619","HomeImp","ProfExe","14","0","0","135.951808233058","1","11","47.5905286532829"
"1","18800","73396","137076","DebtCon","Office","18","0","1","163.59204517436","4","20","40.3753724117649"
"1","19000","24658","47027","HomeImp","Mgr","19","0","0","159.105225177912","4","31","53.5481958489624"
"1","19200","62334","91300","DebtCon","Mgr","8","0","1","92.3333333333333","4","13",""
"1","19700","139534","172125","DebtCon","Other","0","0","0","101.943518525207","6","17","32.7610839812044"
"1","20000","","115750","HomeImp","Other","","0","2","132.533333333333","0","10",""
"1","20000","14361","50000","DebtCon","Other","","0","1","216.066666666667","1","10",""
"1","20000","70862","201500","","Mgr","9.3","0","1","290.166705653021","1","25",""
"1","20000","86019","94350","DebtCon","Other","3.7","0","1","119.7","0","16",""
"1","20300","63803","89079","DebtCon","ProfExe","21","0","4","323.808573270322","4","28","45.8759169044839"
"1","20500","85884","103546","DebtCon","Other","5","9","0","39.9858295756542","5","16","34.0682689269764"
"1","21000","42000","67000","DebtCon","Office","7","0","0","65.9666666666667","2","18",""
"1","21000","52411","90031","","ProfExe","5","2","1","90.4254746005291","3","24","41.9662494666624"
"1","21300","103989","143796","DebtCon","Other","9","2","0","135.232836047275","3","20","44.3825778914022"
"1","21800","76324","102287","DebtCon","Office","6","0","1","61.6413253768166","4","29","41.0323860302951"
"1","22000","82000","12500","DebtCon","ProfExe","3","0","0","117.766666666667","6","23",""
"1","22300","75600","102000","DebtCon","Mgr","5","0","1","64.9333333333333","2","28",""
"1","22400","25585","54049","","ProfExe","20","0","0","251.358003023244","0","19","25.2027063742898"
"1","22900","67312","95000","HomeImp","Mgr","3.9","0","2","122.766666666667","0","32",""
"1","23000","47000","78000","DebtCon","Other","17.8","2","1","100.466666666667","0","28",""
"1","23000","32000","55000","DebtCon","Other","0.4","0","0","211.033333333333","0","23",""
"1","23500","","116983","HomeImp","Other","","0","1","143.414644802058","0","10","35.0603198521725"
"1","23700","76000","106000","DebtCon","Sales","2.6","1","0","138.966666666667","2","38",""
"1","24000","35000","","DebtCon","Self","3","1","0","177.5","0","16",""
"1","24400","69873","101484","DebtCon","Other","15","0","6","225.7525541976","0","29",""
"1","25000","46451","89600","DebtCon","Office","10","1","2","95.3666666666667","2","15",""
"1","25000","184000","232760","DebtCon","Other","4","0","4","230.1","2","44",""
"1","25000","105750","141000","HomeImp","Office","15","1","2","305.366666666667","2","14",""
"1","25000","59000","34000","DebtCon","Sales","10","4","2","125.833333333333","7","23",""
"1","25000","59841","108620","","Self","20","0","0","101.466666666667","0","4",""
"1","25000","104000","188500","DebtCon","Other","0.7","0","11","194.8","1","14",""
"1","25000","11300","154340","DebtCon","Other","19","1","5","119.666666666667","1","21",""
"1","25400","136322","","DebtCon","ProfExe","2","0","5","303.737934728142","1","27","16.6446744982734"
"1","25600","46000","80000","DebtCon","Other","","0","0","135.9","2","19",""
"1","25600","65030","92453","DebtCon","Other","5","0","0","","0","0","35.0288564243907"
"1","26100","73525","","DebtCon","Office","3","1","","106.652298411384","0","6","22.5081725143214"
"1","26600","84843","115850","DebtCon","Sales","2","0","0","137.538877623748","2","37","42.5718899236116"
"1","27500","97601","136546","DebtCon","Other","9","0","0","80.4971470719524","5","39",""
"1","27700","","65635","HomeImp","Other","18","0","3","221.1","1","28",""
"1","27900","90694","121543","DebtCon","Mgr","5","2","1","107.046250608043","8","15","0.838117525371778"
"1","28900","63748","36392","DebtCon","Sales","9","4","1","124.247898611685","6","23","44.5785000551532"
"1","29900","22000","","DebtCon","Other","2","2","0","81.1333333333333","11","10",""
"1","30000","176000","240000","DebtCon","ProfExe","1","1","0","198.866666666667","2","13",""
"1","30000","","46200","","","0","1","3","200.933333333333","10","15",""
"1","30800","147577","187129","DebtCon","Office","11","0","0","","0","0","42.3622526378754"
"1","31800","60279","97875","DebtCon","Mgr","6","0","11","312.433333333333","0","46",""
"1","32000","33148","69965","DebtCon","ProfExe","13","2","4","112.510865435247","3","27","36.0215086655605"
"1","34600","169960","224716","DebtCon","Mgr","2","0","0","182.06846112374","2","21","32.7102048563586"
"1","36100","233417","324987","HomeImp","ProfExe","4","0","0","152.245427915437","0","25","21.8629389105704"
"1","36900","111151","155000","HomeImp","ProfExe","12","0","0","137.966666666667","0","40",""
"1","37300","68789","86172","HomeImp","Self","2","0","6","235.637905644348","2","25","114.050527695916"
"1","39000","3372","41500","HomeImp","ProfExe","4.3","0","0","326.666666666667","6","15",""
"1","39500","","50000","DebtCon","Other","7","0","0","51.7666666666667","0","14",""
"1","40000","120000","159000","DebtCon","Other","0","0","1","314.5","6","52",""
"1","40000","","850000","HomeImp","Other","17","0","0","186.666666666667","1","24",""
"1","41700","","854114","HomeImp","Other","18","0","0","189.09937821902","1","23","43.2587789765833"
"1","42000","65889","125000","HomeImp","Other","10","0","0","102.5","1","13",""
"1","42400","220757","297444","DebtCon","ProfExe","30","0","0","237.589802243668","1","25","44.4710990349814"
"1","43200","217036","291222","DebtCon","ProfExe","30","0","0","228.146458276115","1","25","43.789499294725"
"1","45900","52720","115224","DebtCon","Other","","0","1","126.116518305946","0","21",""
"1","50000","235000","295000","HomeImp","Mgr","6","0","1","110.566666666667","8","23",""
"1","50000","38000","","DebtCon","ProfExe","26","7","6","150.2","0","25",""
"1","50100","256431","","","Other","0","0","4","142.34320494738","2","25","3.34256983704053"
"1","50400","168561","244322","DebtCon","Office","16","0","1","184.523285347634","3","47","47.4173760452156"
"1","53600","208197","297280","DebtCon","ProfExe","4","1","1","160.485251165605","2","29","41.6467314986124"
"1","53800","82324","154409","DebtCon","Other","10","","1","157.484011274178","0","34","41.6590444811336"
"1","63300","202000","281000","DebtCon","ProfExe","2","0","0","99.4333333333333","2","21",""
"1","77400","87651","224630","HomeImp","Self","9","0","2","73.4696300130792","3","13","40.9297932642558"
"0","2500","7229","44516","HomeImp","Self","","0","0","208","0","12",""
"0","2500","71408","78600","HomeImp","ProfExe","8","0","0","255.733333333333","0","12",""
"0","3000","104570","121729","HomeImp","Office","2","0","0","85.884371894994","0","14","32.0597832671831"
"0","3100","","70400","","","","","","","","",""
"0","3800","11543","46045","HomeImp","Self","","0","0","204.64799167056","0","11","42.1731658823291"
"0","4000","54543","61777","HomeImp","Office","21","0","0","205.586680033493","0","19","21.8065634639499"
"0","4200","56544","59218","HomeImp","Office","19","0","0","211.002599120024","1","20","19.0277044247499"
"0","4200","44000","55085","DebtCon","","6","","1","75.4333333333333","","16",""
"0","4300","68815","79852","HomeImp","Other","6","0","0","105.12070880504","0","14","41.8063761523582"
"0","4900","","28437.5","HomeImp","","","","","","","",""
"0","4900","170986","245300","DebtCon","Sales","","0","0","131.933333333333","0","22",""
"0","4900","57461","68494","DebtCon","ProfExe","8","0","4","183.635613228834","0","30","22.795423551833"
"0","5000","12457","53448","HomeImp","Self","","0","0","207.143481334762","0","12","44.1079516907353"
"0","5000","39000","50340","HomeImp","Office","10","","","179.833333333333","","19",""
"0","5000","","26550","DebtCon","Other","1.7","0","0","276.966666666667","1","14",""
"0","5000","78565","98500","DebtCon","ProfExe","24","0","0","51.7666666666667","3","14",""
"0","5000","68739","93435","","Mgr","3","0","0","148.720404690659","0","23","36.6692786120713"
"0","5300","47449","63895","HomeImp","Office","19","0","0","208.162714012753","0","20","19.7621137014879"
"0","5300","50934","62957","HomeImp","Office","21","0","0","197.241957282284","0","20","19.3505056330238"
"0","5500","70481","82446","HomeImp","Other","8","0","1","116.591976877343","0","24","37.6126827235486"
"0","5600","53793","66379","HomeImp","Office","22","0","0","206.099134115623","0","19","18.3695405267503"
"0","5700","","68591","HomeImp","Office","0","0","0","69.6456604729327","0","4","41.1850395580265"
"0","5700","","64910","","","","","","","","","33.8504612207834"
"0","5700","","69172","HomeImp","Office","1","0","0","48.853667057183","0","3","38.7736859632114"
"0","5800","","41119","HomeImp","Other","2","0","0","261.405218637153","0","26","42.1919415560653"
"0","5800","","73804","HomeImp","Office","1","0","0","71.766557161476","0","4","41.2874233877274"
"0","5900","74187","78976","HomeImp","Other","9","0","1","118.442491029565","0","24","40.1104074254308"
"0","6000","95232","115977","HomeImp","Office","22","0","0","149.022908104329","1","12","37.9543369130205"
"0","6000","53500","64790","DebtCon","Other","0.1","0","2","105.4","3","18",""
"0","6000","51000","86125","HomeImp","ProfExe","6","0","0","222.166666666667","2","24",""
"0","6000","53227","68700","HomeImp","Mgr","3","0","2","122.733333333333","0","23",""
"0","6000","14000","61493","HomeImp","Office","23","0","0","321.633333333333","1","13",""
"0","6100","48300","53388","HomeImp","Office","9","","","178.489602161728","","19","26.7200281802518"
"0","6200","73881","98550","HomeImp","Other","0","0","1","182.878779801537","0","31","37.1994456904938"
"0","6300","","72890","HomeImp","Office","1","0","0","41.25011358665","0","3","39.1980682178904"
"0","6300","45582","89005","DebtCon","","2","0","0","209.35804692805","4","30","29.5959555136952"
"0","6300","92659","117352","HomeImp","ProfExe","6","0","0","199.011927176906","0","27","26.5200495185657"
"0","6300","79667","96988","DebtCon","ProfExe","1","","","","","","29.835960721055"
"0","6400","81116","86148","HomeImp","ProfExe","8","0","0","262.175426126515","0","11","42.0682681789893"
"0","6400","17491","63614","HomeImp","Office","23","0","0","325.299308708367","0","12","40.2444043689102"
"0","6400","62746","75016","DebtCon","ProfExe","12","0","0","133.101547828179","0","20","40.1881231275332"
"0","6500","47949","53102","HomeImp","Office","9","","","180.841249866978","","19","27.8390066643753"
"0","6500","","37448","HomeImp","Other","","","","333.230899888063","","11","29.0119805777734"
"0","6500","51724","87770","DebtCon","","4","0","0","209.326311581331","4","29","30.3434486041513"
"0","6500","22789","35836","HomeImp","Office","1","0","0","110.566666666667","2","30",""
"0","6500","81145","117530","HomeImp","Office","29","0","0","327.200638515465","1","38","34.3458376919738"
"0","6600","","48800","HomeImp","","0","0","0","","0","0","12.2194361515853"
"0","6600","95450","112630","HomeImp","Office","23","0","0","122.815584075632","0","12","36.7734587221469"
"0","6700","54161","59714","HomeImp","Office","20","0","0","209.206300352489","0","20","20.2035177072061"
"0","6700","134616","155034","HomeImp","ProfExe","13","1","0","215.422406384201","0","19","19.4938719842648"
"0","6800","138691","160063","HomeImp","ProfExe","12","0","0","208.420843032868","0","19","19.3333673599425"
"0","6800","45150","57150","DebtCon","Office","4","0","1","94.3333333333333","3","12",""
"0","6900","70717","87466","HomeImp","Other","2","0","0","112.589060664498","0","15","41.4280898985211"
"0","7000","73873","111781","DebtCon","Office","0","0","0","231.799913458932","0","38","19.2735794553596"
"0","7000","58339","72432","HomeImp","Mgr","10","","1","197.338397917549","0","24","39.8430873368043"
"0","7000","120000","175450","DebtCon","Other","8","0","0","219.166666666667","1","20",""
"0","7100","","74753","HomeImp","Office","2","0","0","48.8546446540989","0","4","41.3025469040557"
"0","7100","25896","33580","DebtCon","Other","1","0","0","29.8563651657865","9","7","28.2714741585457"
"0","7100","120176","180104","DebtCon","Other","8","0","0","221.607324188209","0","18","32.6743589668043"
"0","7200","","74610","HomeImp","Office","1","0","0","40.1821348211272","0","3","37.9412537691422"
"0","7300","93428","118184","HomeImp","Other","10","","","411.952050525154","1","50","40.3964743502561"
"0","7400","32832","50798","DebtCon","Other","10","0","0","221.338420803761","1","31","36.0094214857833"
"0","7400","73985","114849","DebtCon","Office","0","0","0","238.586303433039","1","38","18.4213698552742"
"0","7500","72097","69408","HomeImp","Sales","4","1","0","155.391962226576","1","23","41.6009833636233"
"0","7600","133475","203936","DebtCon","ProfExe","1","0","0","87.4528700806428","2","23","37.0059678431535"
"0","7600","77518","83727","DebtCon","","4","","","","","","22.6551402857179"
"0","7700","35100","45000","DebtCon","Office","10","0","0","206.966666666667","1","23",""
"0","7700","76056","83643","HomeImp","Other","22","0","0","353.19562851413","0","47","28.5445288671202"
"0","7800","58399","65945","DebtCon","Other","1","0","1","106.631341560253","2","18","37.0247644398337"
"0","7800","69662","80498","HomeImp","Other","4","0","0","100.428330980455","0","14","42.8073419529606"
"0","7800","109000","123500","DebtCon","Self","6","0","1","174.466666666667","0","19",""
"0","7900","44682","57285","DebtCon","","7","1","0","110.071856893415","1","25","25.4090167133506"
"0","7900","40827","55757","DebtCon","Other","14","0","0","87.6034624389137","0","11","31.8505639025991"
"0","7900","","31602","HomeImp","Office","20","0","0","192.121108099317","0","15","35.5860515281214"
"0","7900","","35422","HomeImp","Office","19","0","0","184.390029227456","0","15","37.8367148729864"
"0","8000","61565","87624","DebtCon","ProfExe","14","0","0","203.997136398244","0","17","23.5625650073879"
"0","8000","79200","116500","HomeImp","Other","8","","","","","",""
"0","8000","57361","71167","HomeImp","Mgr","2","0","1","130.767034954033","0","22","29.3819854445066"
"0","8000","","49000","HomeImp","Other","11","1","0","310.4","2","13",""
"0","8000","58006","94930","HomeImp","ProfExe","4","0","0","223.202989544366","2","24","30.9133958374678"
"0","8100","84822","123854","HomeImp","Office","31","0","0","340.744430698841","2","38","36.2051145519293"
"0","8100","13179","32981","","","","","","","","","31.7422492836287"
"0","8200","10909","37286","DebtCon","Other","3","0","0","268.254601652652","0","12","22.2329528141222"
"0","8200","39175","55848","HomeImp","Office","10","","","161.661582249647","","18","24.200111437901"
"0","8200","117314","132770","DebtCon","Self","4","0","1","176.334541491882","0","19","34.552052430274"
"0","8200","","38648","HomeImp","Other","","","","302.530182230258","","10","30.4453756307696"
"0","8200","67489","80145","HomeImp","Other","2","0","0","104.396506644156","0","7","36.9123108754923"
"0","8200","135929","200275","DebtCon","ProfExe","0","0","0","69.6171748824248","1","23","37.8054326485775"
"0","8200","75870","97922","DebtCon","ProfExe","0","","","","","","27.2763649189269"
"0","8300","61213","65798","HomeImp","Other","6","0","0","86.2965157580198","2","20","41.4268722322056"
"0","8300","51783","57839","DebtCon","Other","3","0","0","96.176673143855","0","20","36.210351331914"
"0","8300","35343","51986","DebtCon","Other","10","0","0","242.818966945498","1","31","37.9666060156266"
"0","8300","71922","117151","DebtCon","Office","2","0","0","246.934758187916","1","37","18.1568266235743"
"0","8400","75912","95329","DebtCon","Mgr","18","0","1","294.164224622098","0","24","38.6418045441209"
"0","8400","82972","121796","HomeImp","Other","7","","","","","","41.445623567703"
"0","8400","41656","51846","HomeImp","Office","10","","","190.017502561757","","19","25.7689650329943"
"0","8400","60995","78444","HomeImp","Mgr","4","0","1","123.738516603578","0","23","26.9327076009487"
"0","8400","43900","55000","DebtCon","Office","1","0","0","169.433333333333","1","21",""
"0","8400","30146","39326","HomeImp","ProfExe","11","0","0","183.092749526766","0","12","23.0972018829068"
"0","8400","78089","90660","DebtCon","Mgr","9","0","0","118.635394671357","0","22","27.0930411199355"
"0","8500","","32907","HomeImp","Office","18","0","0","169.9453877271","1","15","35.3127104776226"
"0","8500","64665","72376","HomeImp","Other","4","0","0","70.9348807719411","3","20","40.309041225039"
"0","8500","50031","57276","DebtCon","Office","0","0","0","171.212814726373","0","21","35.1587025705998"
"0","8500","47777","78979","HomeImp","Other","18","0","0","202.95427654227","1","16","34.8286475040618"
"0","8500","79484","87893","DebtCon","Other","1","0","0","123.618803093921","1","10","35.7590838520178"
"0","8600","38646","54073","DebtCon","Other","14","0","0","89.5558527669297","0","11","32.5302566462617"
"0","8600","57727","70828","HomeImp","Other","5","0","0","87.8453109737475","3","19","41.7535249901812"
"0","8600","22960","80874","HomeImp","ProfExe","20","0","0","238.702683386315","0","11","25.8873198974912"
"0","8600","","51703","","","","","","","","","12.1051438601479"
"0","8700","57254","86883","HomeImp","Other","16","0","0","172.166562739614","0","28","25.0434367465384"
"0","8700","54283","58563","DebtCon","Office","3","0","1","91.4464651646313","3","11","38.5903669362563"
"0","8700","87415","201689","HomeImp","Self","13","0","0","13.9247591214147","","7","20.2538638916583"
"0","8700","43759","50070","HomeImp","Mgr","19","1","1","218.906253399699","0","17","34.0581468016646"
"0","8700","62400","81315","DebtCon","Office","6","0","0","98.0288704391964","2","14","26.6208977336673"
"0","8700","52388","64332","HomeImp","Other","1","0","","91.1120608408727","","12","36.874927507902"
"0","8700","56904","64122","DebtCon","Mgr","5","","4","119.555473408259","2","11","38.695614602764"
"0","8900","80334","87448","DebtCon","Mgr","18","0","0","279.876550208375","0","23","38.5139974484146"
"0","8900","75441","116950","HomeImp","Office","26","0","0","322.731195710119","2","37","33.7885236739267"
"0","9000","82700","121000","DebtCon","Office","9","0","0","131.9","1","22",""
"0","9000","12340","36133","","","","","","","","","31.7038147222688"
"0","9100","24721","34462","DebtCon","Other","1","0","0","28.1005203627886","9","7","27.5206821670666"
"0","9100","","74450","","","","","","","","","23.942516508369"
"0","9100","78210","86558","DebtCon","Mgr","8","0","0","92.1115042808758","0","23","28.1670746974307"
"0","9200","19756","26140","DebtCon","Other","0","1","0","0.486711450808191","9","7","27.0752566434141"
"0","9200","57375","69040","DebtCon","Other","0","0","1","116.418796454884","2","18","36.6256294591332"
"0","9200","48130","62358","DebtCon","Other","15","0","4","219.657131037409","0","36","27.6170634246464"
"0","9300","73252","100537","DebtCon","ProfExe","2","0","0","99.7745271187252","0","26","34.5146350714679"
"0","9300","75425","109040","DebtCon","Office","2","0","0","235.946210600733","0","38","17.875259064797"
"0","9300","","45906","HomeImp","Other","","","","92.8217142364276","","9","36.14127616352"
"0","9300","81986","94513","DebtCon","Other","2","3","0","","0","4","31.8939037897409"
"0","9400","52371","55764","DebtCon","Office","1","0","0","177.702800426155","0","20","37.3586880496976"
"0","9400","49484","59137","DebtCon","Other","10","0","0","102.272676593041","0","22","37.2691310815835"
"0","9400","57105","67061","HomeImp","Other","6","0","0","129.508483791821","0","34","35.734592763956"
"0","9400","56508","78358","DebtCon","","17","0","0","141.931156178852","0","11","32.3274950491067"
"0","9400","81596","116738","HomeImp","Office","28","0","0","338.629035352712","1","38","34.1695136764085"
"0","9400","57000","70000","DebtCon","Other","4","0","0","179.566666666667","2","17",""
"0","9400","61185","65302","DebtCon","Other","1","0","2","117.171004442759","2","18","35.6119438764555"
"0","9400","52598","74747","DebtCon","Mgr","6","","","129.343824490126","","24","42.265466117773"
"0","9400","92340","125451","DebtCon","Office","7","0","0","129.113724812427","1","22","36.3499746033875"
"0","9500","41541","57280","DebtCon","Other","6","0","0","69.2293693512297","1","10","29.1601270759339"
"0","9500","21900","35250","HomeImp","Mgr","16","0","0","59.8666666666667","1","10",""
"0","9500","43210","59692","HomeImp","Other","1","1","","103.089483120865","","13","38.7049850682891"
"0","9500","58185","64576","DebtCon","Mgr","6","","4","127.855264500693","1","11","38.2983091251684"
"0","9600","45158","55455","DebtCon","Other","15","0","0","82.7131368802147","0","12","30.9315179956572"
"0","9600","53277","60843","DebtCon","Office","0","0","0","180.284061553008","0","21","37.9507875805957"
"0","9600","46683","61773","DebtCon","Office","1","0","0","171.05844903103","1","20","38.0052893115698"
"0","9600","45240","60136","DebtCon","Other","2","0","1","83.0667509051929","0","19","38.4543000216895"
"0","9700","","64644","HomeImp","Other","","0","0","368.070924076287","0","6","36.5731695976915"
"0","9700","21883","67432","HomeImp","Office","24","0","0","308.995575742629","1","12","41.414280650627"
"0","9700","59100","74986","HomeImp","Office","14","0","0","244.533333333333","1","32",""
"0","9700","59633","70398","HomeImp","Other","4","0","0","239.038205841112","1","16","38.8672489892446"
"0","9700","8852","60599","HomeImp","Other","7","2","1","359.104491303147","1","21","16.871982760123"
"0","9700","77394","86917","DebtCon","Office","16","0","1","81.4614004614607","0","9","27.705856544434"
"0","9800","54564","62109","DebtCon","Mgr","10","0","0","124.021625039458","0","19","32.5656863719531"
"0","9800","136154","203815","DebtCon","ProfExe","1","0","0","70.8533276417978","2","23","35.8789882997326"
"0","9800","81199","206201","HomeImp","Self","12","0","0","2.82078557749267","","7","21.2838676800876"
"0","9800","49298","73426","HomeImp","Office","9","3","1","242.389016237739","1","29","34.6903612530745"
"0","9800","79767","93525","DebtCon","Other","0","4","0","","0","4","31.2901189936093"
"0","9900","28432","36605","HomeImp","Office","0","0","0","111.531625287919","1","29","37.5881956475546"
"0","9900","74009","108371","DebtCon","Office","1","0","0","246.094764851427","0","36","17.2571171469973"
"0","9900","47865","88105","HomeImp","Other","18","0","0","203.023991367338","0","17","34.5533053915265"
"0","9900","84920","201713","HomeImp","Self","13","0","0","3.04438413988425","","8","21.0576413203765"
"0","9900","83821","124527","HomeImp","Office","30","0","0","319.651971334455","1","37","35.7694254265164"
"0","10000","75976","91000","DebtCon","Other","10.5","0","0","171.466666666667","5","22",""
"0","10000","7718","77750","DebtCon","Other","8","0","0","261.8","0","14",""
"0","10000","","42497","HomeImp","Mgr","6","","","165.433333333333","","9",""
"0","10000","31000","58240","DebtCon","Mgr","","","","","","",""
"0","10000","66000","89145","DebtCon","Office","9","0","0","215.033333333333","3","29",""
"0","10000","88777.5","112014","DebtCon","ProfExe","13","0","0","182.633333333333","2","18",""
"0","10000","127319","194992","HomeImp","Office","1","0","1","337.689971703702","0","16","41.4475059476111"
"0","10100","32608","47377","HomeImp","Other","9","0","0","67.3870656699083","0","3","35.6901930358401"
"0","10100","154005","175684","HomeImp","Office","4","0","0","189.366307260958","0","56","33.9712218837679"
"0","10100","","69451","","","","","","","","","22.5196854361657"
"0","10200","82630","99250","DebtCon","Other","1","0","0","107.528559811809","1","32","40.2809748648251"
"0","10200","55539","65357","DebtCon","Mgr","5","0","0","190.945930809341","1","17","28.6408237268034"
"0","10200","51108","68673","DebtCon","Mgr","6","","","116.679367156103","","23","42.7756439109918"
"0","10200","54900","79000","DebtCon","Office","14","0","0","113.633333333333","0","24",""
