"BAD","LOAN","MORTDUE","VALUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC"
"0","11100","80922","95105","DebtCon","Other","3","0","0","90.8812922613337","2","31","38.1208105746428"
"0","11100","52029","71376","HomeImp","Other","4","0","1","250.252164806451","2","16","38.4836484448815"
"1","11100","52900","91741","HomeImp","Other","","1","1","93.1103526982342","","8","40.7614530712606"
"0","11100","75392","89976","DebtCon","ProfExe","9","0","0","163.703555373282","1","12","39.2718847790276"
"0","11100","35782","45550","HomeImp","Other","8","0","0","109.284345791468","0","3","36.1598059194627"
"0","11200","32562","47220","DebtCon","Other","8","","1","151.285867422118","7","29","38.0191350451527"
"0","11200","65508","103523","DebtCon","Office","12","0","0","154.427367656845","0","12","37.5754361020706"
"0","11200","19496","73140","DebtCon","ProfExe","20","0","1","399.242691908134","1","12","23.3745045671167"
"0","11300","77926","89216","DebtCon","Mgr","6","0","0","146.810154077575","2","26","39.4669642231646"
"0","11300","77846","101984","HomeImp","ProfExe","5","0","0","112.384845539985","1","27","28.298733641798"
"0","11300","114392","214523","HomeImp","ProfExe","2","0","0","132.097659865218","1","15","26.2518303383616"
"1","11300","62568","79009","HomeImp","Office","4","0","3","295.334669660005","0","19","28.6002522285656"
"1","11300","","","HomeImp","Other","","","","","","",""
"0","11300","78902","100332","DebtCon","ProfExe","4","0","0","116.998799487039","0","26","34.6830714665507"
"0","11400","66491","89553","DebtCon","","4","0","0","212.783282711539","0","16","31.1201326518506"
"0","11400","","27439","HomeImp","","27","0","0","208.17711251393","0","5","23.830110576395"
"0","11500","77143","86862","DebtCon","ProfExe","8","0","1","164.596402873169","1","12","39.4496927174179"
"1","11500","67000","83000","DebtCon","ProfExe","4","","","","","",""
"0","11500","64371","73636","DebtCon","ProfExe","2","0","0","162.116253922837","1","35","39.7911989547737"
"0","11600","92613","108515","DebtCon","Other","11","0","0","206.822588099191","3","16","39.1110394657175"
"0","11600","36357","56514","","Other","31","0","0","237.818966394797","0","19","20.1815824014235"
"1","11700","","67940","HomeImp","Mgr","3","3","4","204.025593244608","1","38",""
"1","11700","69100","85000","DebtCon","Mgr","3.8","3","0","80.1","0","22",""
"0","11700","64278","76055","","Other","12","0","0","245.295162926762","0","26","28.439965841556"
"0","11700","15163","74500","DebtCon","ProfExe","19","0","2","378.825818521915","1","11","20.0907833272129"
"0","11700","56441","86987","HomeImp","Other","17","0","0","198.032717593932","0","16","33.9311634190526"
"0","11800","79131","102263","HomeImp","ProfExe","5","0","0","105.253892587887","0","34","36.0709788694563"
"0","11800","38825","51984","DebtCon","Other","","0","0","82.527794350607","0","14","40.8827332600033"
"0","11800","112146","140781","DebtCon","ProfExe","14","","0","170.700507489862","0","32","29.9424924023414"
"1","11900","58104","77870","HomeImp","Other","7","0","0","69.4333333333333","1","19",""
"0","11900","81849","105403","HomeImp","ProfExe","5","0","1","82.6395053818418","1","34","36.5059832101436"
"0","11900","78959","104371","DebtCon","Mgr","1","0","0","79.0813972237081","1","23","40.0242110802905"
"0","11900","83877","208924","HomeImp","Self","15","0","0","12.7520469409329","","7","18.2497219155308"
"0","11900","61094","74842","","Other","12","0","0","250.199834392101","0","26","29.7348740714206"
"0","12000","35028","55079","HomeImp","Other","23","0","1","108.633968569658","0","23","40.7974575484253"
"0","12000","38130","68707","DebtCon","Office","23","0","0","234.88798046525","1","29","26.3012369021593"
"0","12000","102109","121229","DebtCon","","2","0","0","104.482591217616","0","25","34.7672888873226"
"0","12000","79844","98139","HomeImp","ProfExe","8","0","0","156.954758273423","0","34","31.7001243224834"
"1","12000","76345","89036","HomeImp","Other","8","0","0","91.9703497600085","1","19","50.1730650285599"
"1","12000","69000","92900","HomeImp","ProfExe","2","0","0","115.9","0","15",""
"1","12000","74427","96270","DebtCon","Other","18","0","1","169.733333333333","2","40",""
"1","12000","","","HomeImp","Other","3","0","2","213.666666666667","1","15",""
"0","12000","87000","101200","DebtCon","Sales","13","","2","151.133333333333","1","18",""
"0","12000","81000","105250","DebtCon","ProfExe","9","0","0","200.9","2","37",""
"1","12000","118000","139350","HomeImp","ProfExe","2","0","0","153.166666666667","2","17",""
"1","12000","59099","82000","DebtCon","Other","10","0","2","219.133333333333","0","33",""
"1","12000","48786","89800","HomeImp","ProfExe","29.9","0","5","220.133333333333","1","16",""
"1","12000","54257","82764","","Other","14","1","1","188.337421771868","2","31","38.9427596407723"
"0","12000","36072","62960","DebtCon","ProfExe","8","0","0","288.529873204494","0","16","22.4230024588029"
"0","12000","97650","115931","DebtCon","ProfExe","11","0","0","199.828042009288","1","17","34.3879439729768"
"0","12000","","67446","HomeImp","Other","","0","0","356.933330407732","0","7","37.9344434123181"
"1","12000","48189","53969","DebtCon","Other","5","0","0","276.381742692201","0","18","65.4952431523592"
"0","12100","96439","126328","HomeImp","Mgr","3","0","3","156.319130942067","0","26","39.2793132526052"
"0","12100","44484","64398","DebtCon","Other","3","0","0","263.044704050417","0","20","28.8039825469553"
"0","12100","50100","66410","DebtCon","Other","3","0","0","176.009864339967","0","14","28.5486036920494"
"0","12100","74594","90555","DebtCon","Mgr","4","0","0","123.776624577947","2","27","41.6348473055357"
"0","12100","61868","66874","HomeImp","Other","30","0","3","170.438639240737","0","23","37.9150209988398"
"0","12200","61929","83102","HomeImp","Office","14","0","0","238.524927408098","1","32","44.4496709706027"
"0","12200","45095","64736","DebtCon","Other","9","0","0","249.673771064478","0","18","31.6353026234849"
"0","12200","90154","110479","DebtCon","ProfExe","9","0","0","196.926405906273","2","37","43.1890315024131"
"0","12300","89333","106107","HomeImp","Other","19","0","0","120.25788605433","3","24","28.7747021331055"
"0","12300","112373","136202","DebtCon","ProfExe","16","","1","179.88297329991","0","32","30.4882681048188"
"0","12300","60200","77079","HomeImp","Office","13","0","0","242.2441381753","1","32","45.3941685451633"
"0","12300","114457","144284","DebtCon","ProfExe","1","0","0","252.659253100387","0","45","32.4971450961787"
"0","12300","141020","157511","HomeImp","ProfExe","4","0","1","403.74892983555","0","43","29.5831842526622"
"0","12400","31303","57444","","Other","29","0","0","246.716827379782","0","18","20.2059075207663"
"1","12400","45604","65501","DebtCon","Other","9","0","1","70.3375305638639","1","24","35.2121812640467"
"0","12400","203902","234454","HomeImp","ProfExe","9","0","0","213.455447479647","0","22","33.6485210499952"
"0","12400","49264","57923","DebtCon","Other","0","0","0","182.001041460135","2","13","27.0087768804043"
"0","12500","79900","94660","DebtCon","Mgr","19","0","0","252.349698180419","10","24","35.8004920284173"
"0","12500","17659","31843","DebtCon","Office","7","0","1","107.741094775833","0","16","19.3008544459896"
"0","12500","26286","36002","DebtCon","Other","2","","","","","","38.4386818575853"
"0","12500","56791","72974","HomeImp","Other","29","0","3","182.066405203478","0","24","35.6916228152633"
"0","12500","","","","","","","","","","","27.3526442261751"
"0","12600","45633","77578","DebtCon","ProfExe","19","0","0","209.725519591209","0","15","23.9156148806287"
"0","12600","103946","113900","DebtCon","Other","17","0","2","194.359939323332","1","16","36.4145728217878"
"1","12600","72854","86209","","ProfExe","2","0","0","118.069647421583","0","14","36.0514871794784"
"0","12600","55415","74307","HomeImp","Other","29","1","2","198.846720903437","0","23","36.8377410450521"
"0","12700","204038","230920","HomeImp","ProfExe","10","0","0","242.912893438858","0","22","29.8016273185618"
"0","12700","149272","176467","HomeImp","Office","7","0","0","191.904463587723","1","55","33.9023200058855"
"0","12700","77068","98436","HomeImp","ProfExe","7","0","1","148.288099581542","0","34","33.4636974687985"
"0","12700","130867","201245","HomeImp","Office","0","0","1","340.795344443171","0","15","40.1688270231703"
"0","12700","59440","88690","DebtCon","Other","0","0","0","129.152615051849","3","11","37.8382735307041"
"0","12800","54546","62906","DebtCon","Mgr","3","0","0","175.519874525978","1","16","28.6481857144126"
"1","12800","81030","100333","DebtCon","Mgr","11","0","1","80.1489430351125","4","29","42.3193703924862"
"1","12800","51800","68000","HomeImp","ProfExe","6","","","","","",""
"1","12800","111000","124500","DebtCon","Sales","7","1","0","203.9","2","40",""
"0","12800","42801","51123","HomeImp","Other","23","0","1","127.839662039968","0","22","39.3895946051039"
"1","12800","67060","83989","DebtCon","Office","9","","3","116.466757432787","2","24","43.5723075092734"
"0","12800","75139","105289","HomeImp","ProfExe","8","0","0","151.851165892226","0","35","31.2107047371616"
"0","12900","64245","83823","DebtCon","Office","13","0","0","246.837719495311","3","36","40.5601303280052"
"0","12900","151991","179521","HomeImp","Office","6","0","0","186.805329900622","0","55","34.1917520604058"
"0","12900","92734","114285","HomeImp","Mgr","11","0","0","236.052772791489","0","24","28.6634168077788"
"0","12900","66126","84472","DebtCon","Other","2","","","187.179198743366","","34","29.9950384061062"
"0","12900","88304","122178","DebtCon","Office","10","0","0","223.45485480522","0","12","41.4299588740989"
"0","13000","61509","77065","DebtCon","Other","6","0","0","172.854490199801","2","17","35.3908613107544"
"0","13000","80587","110064","DebtCon","Other","6","0","0","85.0091967310969","1","13","33.9900397445867"
"0","13000","78766","106450","HomeImp","ProfExe","6","0","0","107.951311669049","0","26","24.8709938821574"
"0","13000","16913","48587","HomeImp","Office","23","0","0","264.99215620118","0","20","30.6226355590497"
"1","13000","34000","65000","HomeImp","Other","4.5","0","1","148.5","2","24",""
"0","13000","61612","99132","HomeImp","ProfExe","8","0","0","262.733333333333","1","12",""
"1","13000","7200","24869","HomeImp","Other","0.7","9","1","193.8","0","9",""
"1","13000","41193","58000","DebtCon","Other","18","3","2","66.9333333333333","4","7",""
"1","13000","47000","60000","HomeImp","Self","1","0","0","","3","12",""
"1","13000","152029","173750","HomeImp","ProfExe","20","0","0","19.3333333333333","7","5",""
"0","13000","61865","72045","DebtCon","ProfExe","0","0","0","172.696684639776","2","34","42.5655822849207"
"0","13100","97287","123281","DebtCon","Other","9","0","0","162.993743906664","0","26","34.1783456747506"
"0","13100","59460","72387","HomeImp","Other","29","1","2","182.181782234509","0","24","34.7851325634192"
"1","13100","54000","74750","DebtCon","Other","14","1","0","92.4","0","9",""
"0","13200","15346","30809","DebtCon","Office","7","0","1","89.6525360929692","0","16","18.1052820188903"
"0","13200","22270","38437","DebtCon","Office","5","0","1","107.773386651089","0","17","20.6431996750334"
"0","13200","81654","114333","DebtCon","Other","5","0","0","97.9629616583131","1","13","33.7433676543289"
"0","13200","71775","80480","DebtCon","Other","0","0","0","240.64357656041","3","25","29.2679924160838"
"0","13200","59422","88308","HomeImp","Other","","0","0","294.782084593145","0","19","29.9525544631772"
"1","13300","58000","75000","DebtCon","Mgr","6.6","0","1","226.2","1","33",""
"0","13300","61414","72101","","Other","12","0","0","260.071649850208","0","27","27.286882026711"
"0","13300","","72583","","","1","0","0","","0","0","3.72042142028009"
"0","13300","","27136","HomeImp","","27","0","0","210.996975457325","1","4","23.8071477286597"
"0","13300","55505","76841","DebtCon","Other","0","0","0","222.913072364669","0","10","32.9686326744913"
"0","13300","49491","69028","DebtCon","ProfExe","16","0","0","195.877632650592","0","15","24.8775084135018"
"0","13400","156455","180313","DebtCon","ProfExe","6","","1","210.71825611975","4","25","40.2473727993981"
"1","13400","58307","71810","DebtCon","Other","9","0","2","82.7083093373007","2","32","36.9477982157598"
"0","13400","30507","47990","DebtCon","Other","7","","0","149.935293989679","6","29","38.929265887234"
"0","13400","60174","81944","DebtCon","Other","1","0","0","125.385446048656","3","9","36.2298638569796"
"0","13400","66737","71117","DebtCon","ProfExe","0","0","0","163.131858905458","2","34","40.9438662691246"
"0","13400","95084","117279","HomeImp","Office","4","0","0","145.962343628061","0","21","39.2446694832038"
"0","13600","64799","84425","DebtCon","Office","14","0","0","115.323883611459","0","24","36.8508574795727"
"0","13600","87294","115183","HomeImp","ProfExe","11","0","2","185.338505768975","0","28","35.5498087390791"
"0","13600","18232","75898","DebtCon","ProfExe","19","0","2","399.355701452036","0","12","21.2608948535616"
"0","13600","67354","81255","DebtCon","Office","10","0","0","255.378756936602","4","36","41.6253985842715"
"0","13700","96225","112676","HomeImp","Office","2","0","0","144.533605869886","1","22","38.7810482577798"
"0","13700","64486","84759","DebtCon","Office","4","2","3","182.180256487048","3","29","37.0734134609687"
"0","13700","70763","78449","DebtCon","Office","12","0","0","271.656724247896","5","36","40.5619836450284"
"0","13700","77824","94840","DebtCon","Other","6","0","0","195.04218544484","3","19","43.3353467133526"
"0","13800","73688","94071","DebtCon","Office","9","0","0","221.223142730184","2","28","41.4821429646398"
"0","13800","77130","127000","DebtCon","ProfExe","15","0","0","296.333333333333","0","19",""
"1","13800","35807","40700","DebtCon","Other","1","0","0","91.2666666666667","1","17",""
"0","13800","31974","44417","HomeImp","Other","7","0","0","76.9331229607179","1","12","30.4224294252286"
"0","13800","67762","80748","DebtCon","Sales","8","0","0","135.948622488142","0","35","27.1941070115166"
"1","13900","77699","92587","DebtCon","Other","13","0","2","134.633579159702","0","36","39.1961494630045"
"0","13900","62968","84947","DebtCon","Office","13","0","0","239.773232128425","3","37","42.2361891408526"
"0","13900","62103","80000","DebtCon","Office","5.5","0","0","120.7","1","20",""
"0","13900","","40881","HomeImp","Other","0","0","0","297.907084699641","1","8","25.9407109538236"
"1","13900","144263","167164","DebtCon","ProfExe","8","2","6","111.588603287394","5","38","91.6125999771303"
"0","13900","80836","93912","DebtCon","Other","5","2","0","69.2684091436931","0","20","23.9163466062193"
"0","13900","127259","194233","HomeImp","Office","1","0","1","341.643501740335","0","16","40.1076590882324"
"1","13900","103030","114131","DebtCon","Mgr","3","0","0","","0","0","38.3942224443863"
"0","14000","99652","113012","","Office","17","1","0","255.961427939718","0","16","35.4538103570248"
"0","14000","51721","61193","DebtCon","Other","0","0","0","186.99935879354","2","12","25.8100110599538"
"1","14000","","28992","HomeImp","Other","","0","0","342.066666666667","2","14",""
"0","14000","62000","88500","HomeImp","Office","9","","","107.366666666667","0","11",""
"1","14000","139000","159000","DebtCon","Mgr","13","0","1","171.433333333333","1","32",""
"0","14000","46541","64338","DebtCon","Other","0","0","0","204.409443317684","1","12","28.3647985069569"
"0","14200","94696","121528","DebtCon","Office","10","0","0","209.051804516085","0","12","39.6488240797347"
"0","14200","44412","72946","DebtCon","ProfExe","19","0","0","196.132134100774","0","15","23.7732018716043"
"0","14200","102789","123691","DebtCon","","3","0","0","127.060008054201","1","26","31.3387644790992"
"0","14300","43826","70517","DebtCon","Other","0","0","0","260.084944913168","0","20","28.8399334814865"
"0","14300","85631","100000","HomeImp","Other","20","0","0","144.999296990763","3","23","30.1306363792488"
"0","14300","81000","100000","DebtCon","Office","30","","1","333.833333333333","2","50",""
"0","14300","21828","38000","DebtCon","Mgr","17","1","0","103.5","1","17",""
"0","14300","93989","117410","DebtCon","Office","10","0","0","220.899220981177","0","12","39.8775007733551"
"0","14300","85478","113372","DebtCon","ProfExe","9","0","0","190.753043667618","1","36","40.778142317188"
"0","14300","94062","102052","DebtCon","Sales","14","","2","133.378108526112","1","17","35.7166121107371"
"0","14300","70322","88626","DebtCon","Other","3","0","0","244.839864150618","2","26","32.6475411181839"
"0","14400","20996","41987","DebtCon","Mgr","9","0","0","120.955514417239","0","10","21.1187126195704"
"0","14400","111914","142105","DebtCon","ProfExe","3","0","0","284.516966034289","1","46","32.9113846631448"
"1","14500","38986","49970","HomeImp","Other","1","8","1","220.917261992876","0","17","47.9145211128818"
"1","14500","69115","98900","DebtCon","Other","18","0","0","177.866666666667","","11",""
"0","14500","41911","54985","DebtCon","ProfExe","4","0","0","254.664525761537","0","35","38.7246796074718"
"0","14600","58229","74027","DebtCon","Other","2","0","0","228.560354008828","0","9","34.124242282726"
"0","14600","16535","46993","HomeImp","Office","24","0","0","260.891533187301","0","20","28.1898370996536"
"0","14600","82698","104963","DebtCon","Office","30","","1","344.282020277895","1","50","33.9742812023425"
"0","14600","51613","77912","DebtCon","Office","0","0","0","182.88257535857","0","25","32.2244524063703"
"0","14700","99343","125821","DebtCon","Mgr","5","","","257.047544257047","2","41","39.8320790250004"
"0","14700","76888","96552","DebtCon","ProfExe","9","2","0","189.563906321335","0","30","29.4177087682847"
"0","14800","","43475","DebtCon","Other","","","","339.7","","17",""
"0","14800","41807","50931","DebtCon","ProfExe","4","0","0","269.718548265083","1","35","38.5078877317104"
"0","14800","16448","38774","DebtCon","Office","7","0","0","91.0055398488442","0","16","19.2403512611661"
"0","14800","73887","109451","DebtCon","Other","6","0","0","81.3148186386777","2","13","33.981408347544"
"0","14900","89872","118027","DebtCon","ProfExe","0","1","1","155.445452917261","1","34","33.135696766123"
"0","14900","22245","31531","DebtCon","Office","7","0","0","91.07421817602","0","16","21.6205802771778"
"0","14900","87391","99494","HomeImp","Other","18","0","0","134.85999691312","4","23","29.5350585559733"
"0","14900","51219","144894","DebtCon","Other","1","0","0","275.283115543162","5","42","39.3238851215895"
"1","14900","58204","71257","DebtCon","Office","3","3","2","206.51873486985","1","50","43.7629302651216"
"1","15000","","54869","DebtCon","Office","8","","","","","",""
"0","15000","81483","134347","DebtCon","ProfExe","14","0","0","305.915075734737","0","18","29.6535634835919"
"0","15000","93226","108149","DebtCon","Sales","11","","1","152.797690831388","1","17","34.2502661851702"
"1","15000","","","HomeImp","","1","1","0","108.533333333333","0","22",""
"1","15000","63000","100050","DebtCon","Other","","1","0","135.3","1","20",""
"1","15000","8200","42075","DebtCon","ProfExe","18","1","0","122.233148148148","0","23",""
"1","15000","83000","114000","DebtCon","ProfExe","18","0","0","207.233333333333","0","27",""
"1","15000","5500","29025","DebtCon","Other","25","0","5","275.5","1","19",""
"1","15000","71269","97500","DebtCon","Other","9","0","0","118.166666666667","1","19",""
"0","15000","42720","70000","DebtCon","Other","1","","2","289","1","10",""
"0","15000","94705","114400","DebtCon","Other","9","0","0","300.266666666667","2","19",""
"0","15000","23473","74000","HomeImp","Other","","0","0","244.766666666667","1","50",""
"0","15000","59000","86420","DebtCon","Office","1.5","0","0","160.3","0","25",""
"0","15000","116000","202800","DebtCon","Other","3.5","0","0","202.966666666667","0","17",""
"1","15000","42006","","DebtCon","Other","10","0","1","75.3333333333333","0","33",""
"1","15000","73500","105000","DebtCon","Other","1","0","2","205.933333333333","2","25",""
"1","15000","74000","90000","DebtCon","ProfExe","9","1","3","136.966666666667","0","27",""
"1","15000","55300","81000","DebtCon","Other","5.3","8","0","259.733333333333","4","30",""
"1","15000","82000","130000","DebtCon","Mgr","18","0","5","122.733333333333","10","19",""
"1","15000","61438","127300","DebtCon","Self","4","1","3","134.266666666667","1","17",""
"0","15000","96983","140487","HomeImp","ProfExe","15","0","0","132.4219190387","4","21","35.3484858965541"
"0","15000","65584","92582","DebtCon","Other","10","0","0","82.9489732166225","2","10","34.3172407990867"
"0","15100","96763","114896","HomeImp","Office","2","0","0","144.529649993127","0","21","36.3717040286733"
"0","15100","","65961","","","0","0","0","","0","0","1.60350797772571"
"1","15100","","","","","0","0","0","","0","0",""
"0","15100","60264","87110","HomeImp","ProfExe","5","0","0","111.39938495215","0","13","26.062043251955"
"0","15100","81298","108947","DebtCon","ProfExe","9","0","0","194.443465645094","1","35","42.2459407446189"
"1","15200","58000","77000","DebtCon","Other","0.9","1","0","127.866666666667","3","26",""
"0","15200","49428","62696","DebtCon","Mgr","27","0","0","265.395312836918","1","16","38.5007964531243"
"0","15200","","67103","","","1","0","0","","0","0","3.68895849571049"
"1","15200","105328","113931","HomeImp","ProfExe","3","0","0","138.133504493198","2","32","61.8906345797659"
"0","15200","41049","50892","DebtCon","ProfExe","1","0","0","276.167357759033","1","34","38.3798337163123"
"0","15200","","100320","","Other","","0","0","190.256475982843","0","9","33.7999922828237"
"0","15200","8723","66817","DebtCon","Sales","0","0","0","309.502633522239","0","5","37.763835899678"
"0","15200","64028","95482","DebtCon","Office","2","0","0","174.16439552451","0","24","24.8616035309209"
"0","15200","59745","81269","DebtCon","","8","","","","","","26.9855812225656"
"0","15300","22057","44461","","Office","1","0","0","210.275476124262","0","16","40.4322522390644"
"0","15300","82439","99896","DebtCon","ProfExe","1","0","0","281.200329074524","1","21","39.4088714034338"
"0","15300","83004","121108","","","","","","","","","36.8233931941229"
"0","15300","127172","156578","DebtCon","Mgr","","0","0","213.286021814797","0","19","36.2903535319261"
"0","15300","88251","103063","HomeImp","Other","18","0","0","127.566188333017","3","23","28.1717774729765"
"0","15300","59083","96073","DebtCon","ProfExe","8","0","0","194.005486649548","0","19","20.487979653039"
"0","15300","54412","95123","DebtCon","ProfExe","6","0","0","134.242647939645","2","22","35.0857206844239"
"0","15300","84989","98781","HomeImp","Office","","0","0","184.545745721643","0","25","43.0169776018229"
"0","15300","33113","57991","DebtCon","Other","4","0","0","122.57883629966","1","16","40.5698884211527"
"0","15400","103934","113696","DebtCon","Office","4","0","0","265.586351900463","1","34","26.7504039633788"
"1","15400","63456","96794","DebtCon","ProfExe","3","0","0","85.5293624711717","0","28","37.3626450003882"
"0","15400","","43899","HomeImp","Other","0","0","0","324.551741345719","1","9","27.7795605904747"
"0","15400","47749","74451","DebtCon","Mgr","3","0","0","133.899312286397","1","8","27.9220347822234"
"0","15400","28669","43078","DebtCon","Mgr","14","1","0","108.198894905292","1","17","24.6741748508085"
"0","15400","101981","145125","DebtCon","Office","3","","","105.552569589094","3","15","32.6994401008773"
"1","15500","57993","82248","DebtCon","Other","10","0","0","173.072968536437","0","16","32.1424689781212"
"0","15500","158506","179499","DebtCon","ProfExe","8","","0","195.686025895981","4","26","40.739346389733"
"0","15500","25448","39188","","Office","3","0","0","215.592499092615","0","16","38.9751149889757"
"0","15500","88929","115249","DebtCon","ProfExe","0","0","2","156.130913980018","0","34","32.0338703958475"
"0","15600","49151","62005","DebtCon","Other","4","0","0","185.653087974093","0","14","36.0211004459397"
"0","15600","62622","106824","HomeImp","ProfExe","9","0","0","261.021415443337","0","11","34.978879559915"
"0","15600","76724","96942","DebtCon","Other","0","1","0","157.410950931383","1","18","34.2398950200434"
"0","15600","105959","121747","DebtCon","Other","0","0","0","120.533131428771","2","21","39.2948128133476"
"0","15600","58728","92443","HomeImp","ProfExe","6","0","0","128.029599334144","0","13","28.4848585629206"
"1","15600","63500","80000","DebtCon","Sales","0.2","3","0","104.566666666667","2","20",""
"0","15600","47537","66581","DebtCon","Other","7","0","1","116.614858704263","3","48","30.3728010781681"
"1","15600","62582","131510","DebtCon","Self","2","0","2","122.604052866566","1","17","38.5882223974672"
"1","15700","53443","77704","DebtCon","Office","2","0","5","73.0875388928983","0","16","45.1954958710286"
"0","15700","85384","101302","DebtCon","Other","1","0","0","128.286247048307","0","22","41.5699835358281"
"0","15700","79346","93472","DebtCon","Mgr","19","0","0","244.476056960638","11","23","33.1964124565834"
"1","15700","60316","80000","DebtCon","Mgr","0.2","1","0","85.2","1","23",""
"0","15700","122646","204282","DebtCon","Other","2","0","0","201.923707815214","0","17","26.3183136598572"
"1","15700","53478","68885","DebtCon","Other","5","0","0","83.6955161098115","5","17","40.3499299949128"
"0","15800","","30395","DebtCon","Other","12","","","85.2740335449095","2","8","33.5652639874421"
"1","15800","58100","83000","DebtCon","ProfExe","2","1","1","284.066666666667","4","27",""
"1","15800","","58995","HomeImp","Other","1","2","3","194.987088123298","1","45","52.2031645055968"
"0","15800","24939","39285","","Office","2","0","0","209.037441470568","0","16","38.8881283708187"
"0","15800","","96579","DebtCon","Office","28","0","0","328.210492641365","0","15","12.1535212000709"
"0","15800","71820","89739","DebtCon","Other","0","1","1","122.955587062344","1","25","33.5190704431287"
"0","15800","46716","60231","DebtCon","Other","3","0","0","191.323736893294","0","13","28.0536044805374"
"0","15900","46731","71521","DebtCon","ProfExe","18","0","0","192.144235470107","0","22","40.3617699058642"
"0","15900","96854","156450","DebtCon","Mgr","1","0","0","212.666004606371","0","19","40.2133845823553"
"0","15900","65827","97935","DebtCon","Office","1","0","0","160.41695863212","4","20","32.6002027299442"
"0","15900","50715","70467","DebtCon","Other","0","","1","285.386928707965","0","10","36.0503823688721"
"0","15900","94108","113888","HomeImp","Office","2","0","0","140.510053819198","0","21","36.3187881817197"
"0","15900","112973","129878","DebtCon","","17","0","0","179.134008633654","0","17","39.1920258669285"
"1","15900","101337","","HomeImp","Other","4","0","0","235.627402262758","0","23","20.7233756470696"
"0","15900","88000","109500","DebtCon","ProfExe","7","0","0","138","2","21",""
"0","15900","90017","114267","DebtCon","ProfExe","8","0","0","205.218329346931","2","36","41.2305121805661"
"0","15900","16744","52234","DebtCon","ProfExe","3","0","0","288.415949536183","0","16","17.4522274329663"
"0","16000","74459","103255","DebtCon","Other","6","3","0","72.8645903970288","1","21","24.935229965381"
"0","16000","20648","167020","HomeImp","Self","5","0","0","315.466565606104","0","26","25.9129760089903"
"0","16000","88093","106943","DebtCon","ProfExe","7","0","0","207.202850466962","1","36","42.5730795021044"
"1","16000","70000","87400","DebtCon","Office","18","","3","145.866666666667","3","18",""
"0","16000","63005","90908","HomeImp","Other","","0","0","295.115250353602","0","20","29.0148765093483"
"0","16000","84505","108652","DebtCon","Office","30","","1","332.385736011615","2","48","33.7421819504128"
"0","16000","52546","63837","DebtCon","Other","7","0","1","122.196324937775","2","49","30.1432613279173"
"0","16000","85228","91519","HomeImp","Office","","0","0","162.77120091686","0","26","43.5838825250342"
"0","16100","76644","103192","DebtCon","Other","5","2","0","76.0779354531263","0","20","24.1879338589627"
"0","16100","59734","93756","DebtCon","Office","31","0","0","210.158937361032","0","21","32.5962195645022"
"0","16100","51041","72749","DebtCon","Other","8","0","0","90.3259506739031","2","15","43.8977303285327"
"1","16200","46115","61917","HomeImp","Other","2","0","0","259.360697526572","0","47","43.717499442267"
"1","16300","31800","63000","DebtCon","Other","12","1","5","124.9","1","14",""
"0","16300","96431","161284","","Other","","0","","256.371932295087","","23","39.0778135097436"
"1","16300","25004","65000","DebtCon","Other","2","0","0","199.833333333333","0","7",""
"0","16300","59901","83232","HomeImp","Other","","0","0","284.514305378794","0","20","27.8988027476933"
"0","16400","50941","78801","DebtCon","ProfExe","4","0","0","266.040798967936","2","32","32.9043570109803"
"0","16400","62786","79154","DebtCon","","7","","","","","","24.8389400677238"
"0","16400","21857","51994","HomeImp","ProfExe","7","0","0","201.933333333333","0","14",""
"0","16400","57139","164133","DebtCon","ProfExe","21","0","0","238.461003099932","0","27","22.2068460146183"
"0","16400","82869","94390","DebtCon","ProfExe","8","0","2","358.050660232319","","42","39.0606273081808"
"0","16400","81700","109025","DebtCon","ProfExe","10","0","0","155.266666666667","3","19",""
"0","16400","62018","91832","DebtCon","ProfExe","9","0","0","202.322500203927","0","19","20.3804642098725"
"0","16400","58664","89589","DebtCon","Office","27","0","0","211.441102063709","0","21","34.2563648852736"
"0","16400","89858","105796","DebtCon","Office","29","","1","340.711675136129","2","49","36.0039159360407"
"0","16400","100014","122281","DebtCon","ProfExe","0","0","0","123.133987623216","0","30","34.9366739079946"
"0","16500","48491","112677","HomeImp","Office","2","","2","138.096086099679","1","23","37.2533332237756"
"0","16500","47636","59586","DebtCon","Other","16","0","0","284.065542034054","0","21","29.9690063334578"
"1","16500","52028","63745","DebtCon","Other","7","0","0","105.530376061324","4","18","41.3448458346607"
"0","16500","64081","100796","HomeImp","ProfExe","22","0","1","243.941685879904","1","24","38.3278163539003"
"1","16500","143404","165267","DebtCon","Mgr","14","0","1","169.737362902195","1","31","36.1781219995805"
"0","16500","42317","66966","HomeImp","ProfExe","3","0","0","206.238389155239","3","17","35.0063794695057"
"0","16500","","29168","DebtCon","Other","11","","","102.130368198667","2","8","31.566885271965"
"0","16600","77380","123638","","","","","","","","","34.1186153579264"
"0","16600","55912","81552","DebtCon","Other","6","","","106.512931716886","0","7","36.7637526716868"
"1","16600","42259","","DebtCon","Other","1.5","1","3","209.966666666667","0","20",""
"0","16600","","56631","DebtCon","Office","2","0","0","98.7602232325712","1","8","39.7995274008296"
"0","16700","64862","107919","HomeImp","ProfExe","10","0","0","260.158547787198","0","11","36.8243390331624"
