"BAD","LOAN","MORTDUE","VALUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC"
"0","11400","52068","80643","HomeImp","Other","2","0","2","199.087721130662","0","13","29.4621340755663"
"0","11500","56720","82738","HomeImp","Other","17","0","0","200.416954288098","0","16","34.0198376924358"
"0","11500","53151","71645","HomeImp","Other","7","0","0","135.800476027133","0","16","35.8516144140352"
"0","11500","44097","58336","DebtCon","Office","0","0","0","173.318320750794","0","20","38.1916260245683"
"0","11500","59781","69864","DebtCon","Other","4","0","1","312.547396037866","0","9","31.1818013536333"
"1","11600","44623","","HomeImp","ProfExe","13","6","2","178.093221679709","0","29","21.3346519076101"
"1","11600","57939","69774","DebtCon","Mgr","5","0","0","91.991645920292","0","12","72.264093333317"
"0","11600","50433","107092","DebtCon","ProfExe","5","0","1","225.181691339728","0","9","24.9525947304175"
"0","11600","89205","128462","DebtCon","Office","10","0","0","128.123597506409","0","21","37.523324708996"
"0","11600","22635","33353","DebtCon","Office","6","0","0","85.5720703497141","0","16","19.2238726649032"
"1","11600","45917","60000","DebtCon","Other","10","0","1","304.366666666667","3","27",""
"0","11600","28654","47042","DebtCon","Other","10","","0","158.084788300815","7","29","38.4775048424618"
"0","11700","59932","80313","HomeImp","Office","14","0","0","238.486461582629","0","32","44.4749177025514"
"0","11700","74783","86227","DebtCon","Mgr","7","0","0","116.756800519958","0","23","28.0192270840421"
"1","11800","74512","93328","HomeImp","Office","4","5","0","117.918819984838","","16","58.295989944281"
"0","11800","118053","125325","DebtCon","Self","5","0","0","181.172065126458","0","18","33.2003973245157"
"0","11800","21813","30436","DebtCon","Office","5","0","1","104.011635909528","0","16","19.4084612314116"
"0","11800","44944","57132","DebtCon","Other","","0","0","74.1560450760421","0","14","42.8122429397573"
"0","11800","67336","82218","DebtCon","Office","12","0","0","255.313534759747","3","36","40.8784282414515"
"0","11800","32257","59515","DebtCon","Office","23","0","0","231.599944521572","0","29","25.7012764219946"
"0","11800","98877","110250","DebtCon","Other","18","0","2","195.862916773269","1","16","36.8716994226685"
"0","11900","41009","68211","DebtCon","Office","23","0","0","234.929617439329","0","28","28.3910392968222"
"1","11900","52814","72000","DebtCon","Other","12","0","0","123.6","0","20",""
"0","11900","26601","52544","HomeImp","Other","0","0","0","240.69436079967","0","11","40.775677146281"
"1","11900","29822","48574","DebtCon","Office","13","0","0","132.401691404144","0","4","36.611156973071"
"0","11900","201264","227295","HomeImp","ProfExe","10","0","0","239.743366325277","0","22","33.7763369634637"
"0","11900","89595","107895","HomeImp","Mgr","9","0","0","250.468241866532","0","24","30.3053881079682"
"1","12000","42000","60000","DebtCon","Other","4","1","2","145.533333333333","0","23",""
"0","12000","46000","60200","DebtCon","Other","4","0","0","176.5","0","14",""
"0","12000","98000","123385","HomeImp","ProfExe","10","0","0","170.433333333333","3","32",""
"0","12000","53800","80000","DebtCon","Other","0.3","0","0","124.766666666667","4","11",""
"0","12000","88000","118750","HomeImp","Mgr","3","0","3","153.5","0","26",""
"0","12000","36346","54000","DebtCon","Other","","0","0","114.666666666667","2","19",""
"1","12000","","87000","DebtCon","Other","13","","","","","",""
"1","12000","75373","102602","HomeImp","Other","6","2","0","99.3666666666667","0","21",""
"1","12000","28298","72000","DebtCon","Other","8","","","105.5","2","22",""
"0","12000","76674","97936","DebtCon","Mgr","5","0","0","147.914202730804","2","27","41.2257631585029"
"0","12000","88210","114224","DebtCon","ProfExe","8","0","0","203.468978978167","1","36","41.5729715222367"
"0","12000","63589","75959","HomeImp","Office","14","1","0","253.616927959763","1","31","43.1597005795034"
"0","12000","98428","114820","DebtCon","Other","16","0","1","188.148208187751","2","15","36.7377212848597"
"0","12100","56335","86648","HomeImp","Other","17","0","0","206.247094658298","0","17","35.127874350747"
"1","12100","186062","227171","HomeImp","ProfExe","0","0","0","67.7808480257309","","4","26.9905329962636"
"0","12100","13218","82386","DebtCon","Other","7","0","0","262.394254274593","0","14","18.4304723749265"
"0","12100","50150","65565","DebtCon","Other","4","0","0","166.231708627705","0","13","26.6443247906884"
"1","12100","22000","38750","DebtCon","Other","0.8","0","0","167.4","1","17",""
"0","12200","136866","162906","HomeImp","ProfExe","4","0","0","427.923591488441","0","43","30.182122904324"
"0","12200","80336","102618","HomeImp","ProfExe","2","0","0","79.730260622735","2","19","34.4054823434425"
"0","12200","199232","229929","HomeImp","ProfExe","11","0","0","223.438116832511","0","21","31.3702722973983"
"0","12200","61302","90873","DebtCon","Other","2","0","0","35.9735416123737","1","4","39.9736131545033"
"0","12200","27118","87982","HomeImp","ProfExe","19","0","0","232.236996136015","0","11","25.2354387984404"
"0","12200","86775","111572","DebtCon","ProfExe","0","1","1","138.610080494736","1","33","34.3518083559125"
"0","12300","61253","85825","DebtCon","Sales","5","0","0","130.026258969777","0","34","27.2033782402069"
"1","12300","77000","94000","DebtCon","Mgr","41","","4","212.866666666667","4","17",""
"0","12300","152274","177940","HomeImp","Office","4","0","0","196.876757719743","0","56","33.72276914945"
"0","12300","27859","48393","HomeImp","Other","10","0","0","82.7601603325769","0","3","34.3853670680548"
"0","12300","90006","121122","DebtCon","Office","9","0","0","133.497540751898","1","21","36.9104816701964"
"0","12300","50441","56656","DebtCon","Office","1","0","0","186.451016653267","0","21","35.4526074209961"
"0","12300","102908","124217","HomeImp","ProfExe","9","0","0","159.994026390477","2","31","27.707443896489"
"0","12300","92573","119325","DebtCon","ProfExe","2","1","2","157.620642895936","0","33","34.7751025128994"
"0","12400","80510","97548","HomeImp","ProfExe","1","0","0","74.4042633267226","1","19","36.4573499263019"
"0","12400","137927","160566","HomeImp","ProfExe","6","0","1","436.751779868529","0","42","29.2725568143896"
"0","12400","","69350","","","0","0","0","","0","0","2.36519541329015"
"1","12400","50573","84008","DebtCon","Other","15","1","0","76.0420869261665","0","7","41.0279667473668"
"0","12500","10035","61897","HomeImp","Other","6","1","1","368.737796324159","0","21","14.7335948332043"
"0","12500","101047","118913","HomeImp","Office","2","0","0","156.605491648231","1","22","35.8992878417481"
"0","12500","","52026","HomeImp","Mgr","6","","","173.717239300301","","8","21.621195099033"
"1","12500","69192","105300","DebtCon","Mgr","4","0","0","282.033333333333","1","23",""
"1","12500","62000","102600","HomeImp","Other","10","2","6","226.433333333333","4","42",""
"0","12500","50097","73846","DebtCon","Other","1","0","0","267.865458324262","0","20","29.1596094934361"
"0","12500","66163","83727","DebtCon","Office","4","1","2","176.935247482989","3","30","36.7746399541733"
"0","12600","71370","90316","HomeImp","Office","26","0","0","162.357441495644","2","14","39.8754838023174"
"0","12600","83921","90876","DebtCon","Other","3","0","0","106.937396654335","1","32","41.4730010837796"
"0","12600","103960","127384","DebtCon","","2","0","0","129.015499411535","0","25","34.4794547644115"
"0","12600","32742","41299","DebtCon","Other","10","","1","170.407106439947","7","29","37.8026695942286"
"0","12600","49986","67896","DebtCon","Mgr","3","0","0","190.159907195844","1","17","29.2663171753224"
"1","12700","30428","47387","DebtCon","ProfExe","2","0","0","164.490021269419","0","36","38.8741586028711"
"0","12700","58293","82594","DebtCon","Office","13","0","0","105.050414964848","0","23","36.7004455439795"
"0","12700","105293","121416","","Office","14","0","0","250.018880532292","0","16","35.2871664282108"
"0","12700","72164","104220","DebtCon","Office","10","0","0","165.43078210098","0","13","37.5399633625662"
"0","12700","107653","129752","HomeImp","ProfExe","8","0","0","181.027275303113","2","32","29.466721026854"
"0","12700","37346","53511","HomeImp","Other","23","0","0","136.956940683133","0","22","39.4316637329066"
"0","12800","49349","70078","DebtCon","Other","9","0","0","240.90805914342","0","17","31.7540539538414"
"0","12800","56516","78392","HomeImp","Other","0","0","1","195.723321910395","0","13","27.3374413849495"
"0","12800","58592","87002","DebtCon","Office","13","0","0","139.530842762948","0","24","37.5310770873172"
"0","12800","11986","48309","HomeImp","Office","23","0","0","265.227060903904","0","20","28.4938619358437"
"0","12800","46043","62531","DebtCon","Other","4","0","0","183.982100544401","0","13","26.100802572193"
"0","12800","29100","39264","HomeImp","Other","7","0","0","93.3950024656584","2","12","31.2830610182011"
"0","12800","81694","101680","DebtCon","Other","0","0","0","159.354104054468","1","22","40.111578297504"
"0","12900","102905","117694","HomeImp","Office","1","0","0","137.142473112746","1","21","35.8654662067841"
"0","12900","87270","97929","HomeImp","ProfExe","0","0","0","65.107496541061","1","20","34.6963655419584"
"0","12900","90646","100744","HomeImp","Other","19","0","0","141.208460575019","3","23","31.5263797108393"
"0","12900","67038","110955","DebtCon","Office","9","0","0","147.197413657851","0","12","37.0859860811271"
"0","12900","83886","100782","HomeImp","ProfExe","5","0","0","115.076186032671","1","27","27.9797064338577"
"0","12900","149297","177044","HomeImp","Office","4","0","0","205.873921204299","0","56","34.9757341737746"
"0","12900","55673","64582","DebtCon","Other","4","0","0","163.416631660023","0","14","26.987437341524"
"0","12900","52353","62740","DebtCon","Other","2","0","0","167.515516033086","0","13","37.3575814030867"
"0","12900","70167","90812","HomeImp","Office","25","0","0","177.080626596492","2","13","40.2256956649552"
"0","12900","45215","66162","DebtCon","Other","4","0","0","170.764516936386","0","14","39.2480149165951"
"0","12900","18106","37881","DebtCon","Mgr","8","0","0","134.384108864887","0","10","20.5159618615806"
"0","13000","81972","102295","HomeImp","ProfExe","5","0","0","107.42060929405","0","26","24.7208310828036"
"0","13000","39386","53149","DebtCon","Other","4","0","0","110.477956603543","1","16","38.5217590050594"
"0","13000","67395","94355","DebtCon","Office","8","0","0","214.484492546185","3","28","40.9704668149587"
"0","13000","96172","112123","DebtCon","ProfExe","14","0","0","181.891804440394","1","18","36.2255715672605"
"0","13000","6793","47700","DebtCon","ProfExe","4","0","0","304.366666666667","0","16",""
"1","13000","94941","120000","DebtCon","ProfExe","0.1","0","0","132.866666666667","0","21",""
"1","13000","111000","137813","","Mgr","6","2","2","138.333333333333","3","65",""
"1","13100","","","HomeImp","ProfExe","0.75","","","","","",""
"0","13100","","47568","HomeImp","Other","0","0","0","319.595937266779","0","8","25.8367851724507"
"1","13100","22422","34800","HomeImp","Office","2.6","2","0","93.3","1","3",""
"0","13100","","65933","","","0","0","0","","0","0","3.65737071803649"
"0","13100","44817","59544","DebtCon","Other","","0","0","71.4617047486732","0","15","41.6098132366919"
"1","13200","65372","81426","DebtCon","Other","4","","1","102.620836301778","3","29","38.934169131673"
"0","13300","80059","121790","","","","","","","","","34.5618314007259"
"1","13300","67483","85454","DebtCon","ProfExe","16","0","2","335.989315179069","1","14","30.3758628500932"
"0","13300","14212","57608","DebtCon","ProfExe","3","0","0","322.004541972726","0","16","15.9167692120824"
"0","13300","57878","69907","DebtCon","ProfExe","1","0","0","154.48481377843","2","35","41.1191534879707"
"0","13300","44509","72292","HomeImp","ProfExe","3","0","0","208.920693570707","3","17","37.0557245521321"
"1","13300","25698","58760","HomeImp","Self","15","0","0","147.910982364257","1","10","30.9620766532431"
"0","13300","44952","56394","DebtCon","Other","","0","0","74.4359933251636","0","14","41.0603206965981"
"0","13400","53699","68084","DebtCon","Other","3","0","0","169.852449284331","0","14","25.1097134903398"
"1","13400","131524","148356","DebtCon","Other","4","1","0","110.741741560108","2","29","48.3402347368329"
"0","13400","94102","114147","HomeImp","Office","2","0","0","137.707783014346","0","21","36.8016247283209"
"0","13500","59941","69336","HomeImp","Other","29","1","2","182.695669627883","1","24","35.512672980401"
"0","13500","71698","93536","DebtCon","Other","6","0","0","202.465881784417","2","19","42.8147346483612"
"0","13500","91734","114906","DebtCon","Other","12","0","0","211.876945145619","3","15","38.104208119169"
"1","13500","70000","93500","DebtCon","Sales","25","0","0","250.633333333333","0","46",""
"0","13500","89184","116848","DebtCon","ProfExe","13","0","0","174.506408188019","1","18","36.0108915175921"
"0","13500","67180","85634","DebtCon","Sales","5","0","0","147.355312558368","0","35","28.5225533705775"
"0","13500","48832","144065","DebtCon","Other","1","0","0","268.58679992455","4","43","42.6923967142647"
"0","13600","","35396","DebtCon","Other","11","","","101.793523273389","1","8","32.6695031099671"
"0","13600","66098","76014","HomeImp","Office","12","0","0","245.605695616141","1","32","43.3962045848818"
"0","13600","41000","73440","DebtCon","Mgr","4","0","0","125.766666666667","1","9",""
"1","13600","30200","43600","HomeImp","Other","0","8","1","230.3","0","18",""
"0","13600","90519","110885","DebtCon","Other","12","0","0","201.835590820308","3","16","39.6660544059547"
"0","13600","13202","50848","DebtCon","ProfExe","3","0","0","302.201915111474","0","16","16.7785766910755"
"0","13700","80300","98088","HomeImp","ProfExe","1","0","0","66.7239468381798","0","20","36.5165324994393"
"0","13700","90714","120292","DebtCon","Office","11","0","0","215.61201633196","0","13","40.3043013430733"
"0","13700","35825","66612","DebtCon","Office","22","0","0","231.901478903589","2","29","26.7024734420527"
"1","13700","46000","81000","DebtCon","ProfExe","1.5","0","1","101.566666666667","0","25",""
"0","13700","12577","41075","DebtCon","Mgr","7","0","0","133.542014128495","0","10","22.9647727269608"
"0","13700","95065","123858","DebtCon","Other","9","0","0","176.952532464051","0","27","34.5968375283465"
"0","13700","74015","113766","DebtCon","Other","7","0","0","75.8924152810071","2","14","36.3953663263355"
"0","13700","96597","120380","DebtCon","ProfExe","13","0","0","181.404850440577","1","17","34.3154372117647"
"0","13700","88654","114011","HomeImp","Mgr","10","0","0","250.32958448658","0","25","30.9717301264506"
"0","13800","76537","108747","DebtCon","Other","5","0","0","73.0752380882568","1","14","34.2526057002286"
"0","13800","18714","47905","HomeImp","Office","25","0","0","259.103022776808","0","19","29.479662342267"
"1","13800","65178","79000","DebtCon","Office","11","0","3","111.6","1","23",""
"0","13900","57700","74350","DebtCon","","8.5","","","","","",""
"1","13900","","","HomeImp","Other","4","0","2","209.479910260504","0","15","35.7748917867825"
"0","13900","95351","117381","DebtCon","Office","12","0","0","210.202129539424","0","11","41.011001372254"
"0","13900","77007","96718","DebtCon","ProfExe","8","2","0","183.608667233038","0","30","26.4313145217166"
"0","13900","48110","63601","DebtCon","ProfExe","5","0","0","153.735398649083","1","12","29.9646873885601"
"0","13900","","27779","DebtCon","Other","12","","","95.9486652297891","1","9","34.1663451969793"
"0","14000","","","","","","","","","","","25.6897109428466"
"0","14000","","58407","","","8","0","0","107.533333333333","0","15",""
"1","14000","","42500","DebtCon","Other","","","","","","",""
"1","14000","65000","","","Other","23","0","3","109.566666666667","1","15",""
"1","14000","85200","","HomeImp","Other","8","1","0","188.666666666667","4","17",""
"1","14000","46400","","DebtCon","Other","18","0","1","145.066666666667","1","14",""
"0","14000","43173","65985","HomeImp","ProfExe","5","0","0","215.985894707263","3","18","37.1486917308479"
"1","14000","","","HomeImp","Other","17","0","7","184.613190911819","0","12","18.1942804212748"
"0","14100","79345","135554","DebtCon","ProfExe","15","0","0","301.563991290643","0","19","29.1781332797688"
"1","14100","52302","63589","HomeImp","ProfExe","6","0","0","130.342467178648","4","8","34.7928316478677"
"0","14100","54081","68577","DebtCon","Other","8","0","0","237.682278283269","0","17","33.0890175127047"
"0","14100","51723","77207","DebtCon","ProfExe","21","0","0","199.533048041995","0","15","25.0921472186186"
"1","14100","61036","84979","HomeImp","Mgr","1","0","0","174.591170802145","2","23","50.2762149356986"
"0","14200","102512","128657","HomeImp","ProfExe","8","0","0","178.339026328327","3","32","27.5411408820288"
"0","14200","84718","103804","HomeImp","Other","21","0","0","123.663575066941","4","23","30.6353481471424"
"1","14200","68750","88627","DebtCon","Other","10","0","1","219.672800838725","0","32","34.6399613976199"
"1","14200","","49060","DebtCon","Other","","","","","","","24.7016419969507"
"0","14200","64235","76965","DebtCon","","9","","","","","","24.8359579225471"
"0","14300","19111","49794","HomeImp","Office","23","0","0","262.306740290352","0","19","30.9336783932679"
"0","14300","33261","41835","DebtCon","Other","9","","0","155.143160839234","6","28","40.5029599904329"
"0","14300","89984","121189","HomeImp","Mgr","4","0","2","137.597823289067","0","25","41.6133252219173"
"0","14400","32683","48467","HomeImp","Other","11","0","0","114.412032935236","0","10","21.469723960366"
"0","14400","45516","63924","DebtCon","Other","","0","0","109.330798078881","1","19","40.8719872023687"
"0","14400","79288","92391","DebtCon","ProfExe","8","0","1","341.501559081572","","41","39.4354969008432"
"0","14400","80123","102223","DebtCon","ProfExe","9","2","0","176.418282998266","0","30","27.6449546235357"
"0","14400","78777","103344","HomeImp","ProfExe","5","0","0","104.40459653642","1","27","24.3508575702649"
"0","14500","52440","62150","DebtCon","Other","4","0","0","174.67690037862","0","13","27.1917209087646"
"0","14500","70896","91652","HomeImp","Office","24","0","0","163.991614358778","2","13","41.4928163379351"
"0","14500","100685","129840","HomeImp","ProfExe","9","0","0","166.846396294626","2","32","27.5272270512801"
"0","14500","59465","78444","DebtCon","","7","","","","","","24.5399458058132"
"1","14600","124000","168000","DebtCon","ProfExe","4","0","0","146.866666666667","2","29",""
"0","14600","206126","235912","HomeImp","ProfExe","10","0","0","236.508116440524","0","21","30.181217161371"
"1","14600","21340","44605","DebtCon","Office","13","0","0","126.73042832608","0","5","36.4631916703112"
"1","14600","67997","87000","DebtCon","Other","11","1","","93.3333333333333","3","23",""
"0","14600","6871","52457","DebtCon","ProfExe","4","0","0","317.244001674679","0","16","17.6179087225524"
"0","14600","82051","118505","","","","","","","","","35.8905624688233"
"0","14600","63475","89430","HomeImp","Other","","0","0","286.301814891869","0","19","28.6380627714973"
"0","14700","","","","","","","","","","","24.5953778524489"
"0","14700","27235","39102","HomeImp","Other","8","0","0","71.4208150890477","2","11","29.1516981617742"
"0","14700","65660","81937","DebtCon","Office","2","0","0","106.657518858401","1","19","25.1978068754672"
"0","14700","35164","68061","DebtCon","ProfExe","5","0","0","245.670577618551","1","16","23.1122898161562"
"0","14700","14275","90376","HomeImp","Other","14","0","1","273.602517140776","0","23","26.8424797397212"
"0","14700","76931","94245","DebtCon","Other","5","3","0","78.687519874781","0","21","25.4303149386636"
"1","14700","63000","89250","DebtCon","ProfExe","4","0","0","87.4666666666667","0","28",""
"0","14700","90662","111778","DebtCon","ProfExe","1","1","1","148.423246325259","0","33","31.7701015458303"
"0","14800","90722","105695","DebtCon","Office","31","","0","321.408374058901","2","50","35.2407413049837"
"0","14800","53738","66258","DebtCon","Other","7","0","0","240.863441437965","0","17","34.5324960846279"
"0","14800","63508","87310","DebtCon","Other","2","0","0","127.165229942719","3","10","38.9537226822477"
"0","14900","70872","88731","DebtCon","Other","4","0","0","243.997934810626","3","26","29.0480206157584"
"1","14900","55480","76464","HomeImp","Other","15","0","1","122.089499827049","5","20","43.062604759984"
"0","14900","","44066","HomeImp","Other","0","0","0","313.779731089484","1","8","27.7519427764425"
"0","14900","87167","114219","DebtCon","ProfExe","8","0","0","194.113173533089","2","36","41.3297639035293"
"0","14900","65843","86628","HomeImp","Other","","0","0","288.581891040294","0","20","28.275562841364"
"0","14900","49849","70075","DebtCon","Office","0","0","0","153.691869025412","0","25","30.9009155962201"
"0","15000","80988","97404","DebtCon","ProfExe","10","3","0","188.501671973785","1","30","26.5682703995464"
"1","15000","98000","132790","DebtCon","Other","1.5","0","3","107.666666666667","1","21",""
"1","15000","29000","105000","HomeImp","Other","7","0","4","97.6666666666667","1","8",""
"1","15000","","","DebtCon","","0","2","1","91.2666666666667","1","10",""
"1","15000","48786","72500","DebtCon","Other","10","0","0","75.4","2","9",""
"1","15000","34200","38900","DebtCon","Other","9.2","0","0","170.7","4","21",""
"1","15000","37624","60562","DebtCon","Other","","0","1","186.866666666667","7","26",""
"1","15000","18500","19000","DebtCon","Other","2","0","1","20.1666666666667","0","2",""
"1","15000","96931","137390","DebtCon","Other","0.2","0","0","114.866666666667","1","16",""
"0","15000","","87360","DebtCon","Office","28","0","0","323.633333333333","0","16",""
"0","15000","48882","156000","DebtCon","ProfExe","20","0","0","239.5","0","28",""
"0","15000","125000","154000","DebtCon","Mgr","","0","0","223.203070175439","0","19",""
"0","15000","","94000","","Other","","0","0","186.7","1","10",""
"0","15000","42657","65000","DebtCon","ProfExe","18","0","0","181.6","0","23",""
"0","15000","102988","130000","DebtCon","Other","1.3","0","0","289.166666666667","0","47",""
"0","15000","72000","95000","DebtCon","Other","0","0","0","147.1","1","18",""
"0","15000","84000","110975","DebtCon","Other","20","0","0","282.166666666667","1","17",""
"1","15000","54294","85460","DebtCon","Other","18","0","3","118.666666666667","1","23",""
"1","15000","40000","58000","","ProfExe","4","7","0","268.833333333333","3","26",""
"1","15000","47000","73900","DebtCon","Office","2","1","5","73.1","1","16",""
"1","15000","125000","177100","HomeImp","ProfExe","10","3","1","221.166666666667","0","14",""
"0","15000","26284","40908","DebtCon","ProfExe","20","0","1","198.831203745574","1","16","32.0123923045548"
"0","15000","","68020","","","1","0","0","","0","0","1.92069436699184"
"0","15000","89165","106392","DebtCon","Sales","12","","2","166.085017986236","0","17","35.0331025035508"
"0","15100","73505","109656","DebtCon","Other","5","0","0","81.9641512859383","2","13","36.4612105362309"
"0","15100","68043","80686","DebtCon","Office","4","0","0","119.672490855732","1","20","21.4182274559272"
"0","15100","53549","99812","DebtCon","ProfExe","4","0","0","127.122147230172","2","21","37.9571036747504"
"0","15100","101378","143229","HomeImp","ProfExe","12","0","0","129.537315189494","4","21","36.7762127676216"
"0","15100","45579","54065","DebtCon","Other","","0","0","79.7573903125184","0","15","41.4473318708908"
"0","15100","127045","163833","DebtCon","Office","4","0","0","135.975276707909","0","21","25.8618123360173"
"0","15200","44414","60098","DebtCon","","4","1","0","105.749641981008","2","9","27.3752694081726"
"0","15200","85303","131022","DebtCon","ProfExe","14","0","0","295.49573297525","0","18","29.6099200406577"
"0","15200","69320","89644","DebtCon","Other","11","0","0","91.7434823765077","2","11","31.1149297455861"
"0","15200","90108","118941","HomeImp","Mgr","2","0","2","170.938942625942","0","25","41.1575010626193"
"0","15200","102699","121925","HomeImp","Office","2","0","0","155.920148655648","0","22","36.7456390391316"
"0","15200","71233","84439","DebtCon","Other","1","0","0","242.983321412212","2","26","32.2100503567001"
"0","15300","57840","86903","DebtCon","Other","0","0","0","110.827224415471","4","11","38.8261775228782"
"0","15300","83039","99630","DebtCon","ProfExe","8","1","2","354.460299429672","","42","38.2659510132605"
"0","15300","109767","117552","DebtCon","ProfExe","0","0","0","125.942592299785","0","30","37.6893930396435"
"0","15300","","53184","DebtCon","Office","1","0","0","81.6259708599148","1","9","39.0078227588059"
"0","15300","77069","104534","DebtCon","ProfExe","0","0","0","276.924247199648","2","21","39.2445995345919"
"0","15400","48275","69427","DebtCon","ProfExe","17","0","0","202.546219555915","0","15","23.1600405924302"
"0","15400","10074","57135","DebtCon","ProfExe","4","0","0","310.366756812489","0","16","17.6012061692873"
"0","15400","34574","69751","DebtCon","ProfExe","6","0","0","254.056196113751","1","16","22.7210135681746"
"0","15400","30703","57184","HomeImp","Other","10","0","0","122.804326526504","0","10","18.1509021542226"
"0","15400","7839","48276","DebtCon","ProfExe","4","0","0","315.178318476421","0","16","18.3019594654077"
"0","15400","50121","67755","DebtCon","Other","3","0","0","168.74803195045","0","14","37.5608627610658"
"0","15500","127793","158580","DebtCon","Mgr","","0","0","229.345075438928","0","19","39.5096810726308"
"0","15500","74761","92729","DebtCon","ProfExe","9","0","1","339.089263435109","","42","37.4746172499632"
"0","15500","93730","106841","DebtCon","Sales","13","","1","132.820570944241","0","18","33.2929736931543"
"1","15500","48100","67000","DebtCon","Other","15","","","","","",""
"0","15500","25751","43531","","Office","0","0","0","213.359281692749","0","16","37.7949919330724"
"0","15500","46846","70082","DebtCon","ProfExe","7","0","0","152.168060132808","2","12","30.1314972250403"
"0","15500","116543","133986","DebtCon","","17","0","0","164.681358298733","1","18","37.5708196291704"
"0","15500","96426","122322","DebtCon","Office","12","0","0","226.284524311596","0","12","40.8681091903141"
"0","15600","","66837","","","9","0","0","94.6906852099421","0","15","26.322569547185"
"0","15600","102572","112721","DebtCon","Office","3","0","1","271.270791033646","0","33","29.6344148868855"
"0","15600","27599","47615","HomeImp","Other","10","0","0","90.3276282035662","1","12","29.6747495692059"
"0","15600","92789","123455","DebtCon","Other","13","0","0","176.734932233827","0","26","36.5442731131726"
"0","15600","68056","103179","HomeImp","ProfExe","7","0","0","263.389409240644","1","12","37.1830777984499"
"0","15700","80200","88545","DebtCon","Mgr","21","0","0","242.600387839955","10","24","36.2970331208208"
"0","15700","64625","93272","DebtCon","Office","0","0","0","178.891388238767","0","24","23.7440682596499"
"0","15700","64793","99157","HomeImp","ProfExe","22","0","0","244.731673545843","1","23","38.328188879205"
"0","15700","35873","52800","HomeImp","Other","10","0","0","128.235913724674","0","10","20.9502520819382"
"0","15700","46423","72198","DebtCon","Other","0","","2","267.438855297258","1","10","36.5293195833356"
"0","15700","","28198","DebtCon","Other","12","","","87.6205263688242","2","9","32.4454755208993"
"0","15700","16804","34294","DebtCon","Mgr","9","0","0","131.773423227349","0","10","23.9797027726656"
"0","15700","40314","60640","HomeImp","Other","25","0","0","255.527460255155","0","13","22.540680115959"
"0","15700","58410","89082","DebtCon","Office","29","0","0","211.805674373449","0","21","31.0583725068012"
"0","15800","51281","144202","DebtCon","Other","1","0","0","285.997897897397","4","43","41.5380510970289"
"0","15800","61073","90897","DebtCon","ProfExe","8","0","0","208.500755858447","0","20","23.0357458442476"
"0","15800","25344","79736","HomeImp","Other","","0","0","249.983767796788","0","50","42.4355626656514"
"0","15800","51163","157644","DebtCon","ProfExe","19","0","0","239.224789432967","0","28","20.7475205215567"
"0","15800","102552","138171","HomeImp","ProfExe","13","0","0","116.763184421039","4","21","35.1131504868032"
"0","15800","41661","80457","DebtCon","Mgr","3","0","1","137.317507808369","0","8","27.4340948486813"
"0","15800","74575","95815","DebtCon","Other","7","2","0","69.5813481021482","0","21","24.1087268762983"
"0","15900","68304","92271","DebtCon","Other","1","1","2","113.228403425139","2","25","32.8818469308977"
"0","16000","","51792","DebtCon","Other","","","","340.684968421493","","17","30.6115187909973"
"0","16000","133193","160919","DebtCon","Mgr","","0","0","223.338521083368","0","18","37.3015175009898"
"0","16000","31000","54000","DebtCon","Other","16","0","0","110.6","1","18",""
"0","16000","62200","89200","DebtCon","Other","1.9","0","0","176.533333333333","1","31",""
"0","16000","90900","152300","HomeImp","ProfExe","5","0","0","102.5","0","17",""
"0","16000","","33382","DebtCon","Other","13","","","84.9311813202118","1","9","33.7207833779933"
"0","16000","77067","94613","DebtCon","Other","5","0","0","207.413390399939","3","18","41.0589890671237"
"0","16000","140979","181166","DebtCon","Mgr","9","0","0","236.707118279745","0","21","27.8413398812205"
"0","16100","63798","91045","HomeImp","Other","","0","0","298.210731194729","0","19","30.9616451275123"
"0","16100","63152","85097","DebtCon","Office","5","0","0","102.400897788298","1","20","24.1755329135365"
"0","16100","41379","57862","DebtCon","Other","17","0","0","282.006289423402","0","21","30.7084874010871"
"0","16100","68905","91572","DebtCon","Office","3","0","0","165.457124580154","0","25","24.920119988625"
"0","16200","104896","137950","DebtCon","Office","2","","","112.283094352136","2","15","32.7613379636087"
"0","16200","49552","82523","DebtCon","Mgr","4","0","0","131.705715402699","1","8","28.1720328880297"
"0","16200","68873","101797","HomeImp","ProfExe","23","0","0","220.965152273919","0","23","36.2593373346512"
"0","16200","49780","109050","HomeImp","Office","2","","2","128.288529272017","0","23","39.5768114299871"
"0","16200","","95280","","Other","","0","0","194.460016189393","1","10","33.1237281771441"
"1","16200","71530","88569","DebtCon","Mgr","14","0","0","","0","1","35.8867101534441"
"1","16200","118585","131940","DebtCon","Sales","5","0","0","202.385169930403","2","40","23.9771122243521"
"0","16200","86021","113030","DebtCon","Other","20","0","0","284.159766685214","0","17","26.6501653102879"
"0","16200","105502","117705","DebtCon","Other","0","0","0","125.242588610948","2","21","38.8106617067944"
"0","16200","81933","131208","DebtCon","ProfExe","13","0","0","308.532027174538","0","19","29.6036837500956"
"0","16300","22352","165315","HomeImp","Self","9","0","0","304.334695095889","0","27","27.5624266695103"
